113.613299 4.865144
110.880017 4.801705
106.868621 4.708600
100.554130 4.562040
99.831193 4.545260
93.475825 4.397752
88.697226 4.286840
83.670868 4.170178
84.331156 4.185503
83.220869 4.159733
79.244818 4.067449
79.819541 4.080788
74.477929 3.956809
74.477929 3.956809
73.699447 3.938740
69.909413 3.850773
65.011220 3.737086
64.631784 3.728279
64.575185 3.726965
61.632127 3.658656
61.399778 3.653264
58.809961 3.593154
58.346962 3.582407
60.433219 3.630830
60.415366 3.630415
60.142442 3.624081
61.063023 3.645447
62.063500 3.668669
61.941948 3.665847
59.696581 3.613732
57.103615 3.553549
57.103615 3.553549
57.256275 3.557093
57.269620 3.557402
54.276462 3.487931
52.145978 3.438482
52.613425 3.449332
52.613425 3.449332
52.348223 3.443176
52.348223 3.443176
52.346296 3.443131
52.488447 3.446431
52.488447 3.446431
52.788748 3.453401
52.788748 3.453401
49.715338 3.382067
49.715338 3.382067
47.043388 3.320050
45.390860 3.281695
45.366963 3.281140
45.097224 3.274880
44.208817 3.254260
44.497338 3.260956
44.497338 3.260956
44.497338 3.260956
45.912141 3.293794
45.753788 3.290119
45.753788 3.290119
45.712029 3.289149
43.054645 3.227471
42.693140 3.219081
42.693140 3.219081
42.420255 3.212747
42.420255 3.212747
42.394805 3.212156
42.715266 3.219594
43.758749 3.243814
43.721618 3.242952
43.423074 3.236023
43.399369 3.235472
43.399369 3.235472
43.247204 3.231941
43.662641 3.241583
43.964640 3.248592
43.997304 3.249351
43.988164 3.249138
43.988164 3.249138
43.988164 3.249138
43.988164 3.249138
43.467743 3.237059
43.400879 3.235507
43.560765 3.239218
43.176490 3.230299
42.957996 3.225228
42.834239 3.222356
47.758226 3.336642
47.674647 3.334702
46.738901 3.312983
46.747819 3.313190
47.116157 3.321739
47.116157 3.321739
49.450030 3.375909
49.169203 3.369391
49.141792 3.368755
44.991464 3.272425
44.954391 3.271565
42.194537 3.207508
42.766230 3.220777
42.730875 3.219957
42.476668 3.214056
41.537411 3.192256
41.537411 3.192256
41.433201 3.189837
41.481447 3.190957
41.492329 3.191210
41.660172 3.195105
41.847184 3.199446
41.847184 3.199446
41.847184 3.199446
41.847184 3.199446
41.847184 3.199446
41.867899 3.199927
41.867899 3.199927
41.890563 3.200453
41.890563 3.200453
41.860241 3.199749
41.877954 3.200160
44.128763 3.252402
44.232258 3.254804
42.143671 3.206328
42.004162 3.203090
42.004162 3.203090
42.005121 3.203112
42.109500 3.205534
42.109500 3.205534
42.230644 3.208346
41.850967 3.199534
42.528211 3.215253
42.535656 3.215426
42.535656 3.215426
42.509358 3.214815
42.509358 3.214815
42.509358 3.214815
43.964014 3.248578
43.506928 3.237969
43.185962 3.230519
43.185962 3.230519
43.223597 3.231393
43.242900 3.231841
43.498926 3.237783
43.185961 3.230519
43.185961 3.230519
43.861505 3.246199
43.639769 3.241052
42.111112 3.205572
42.083456 3.204930
42.083456 3.204930
42.202759 3.207699
42.202759 3.207699
42.245450 3.208690
42.185372 3.207295
39.869490 3.153544
40.342260 3.164517
40.339522 3.164453
40.943746 3.178477
40.943746 3.178477
41.484310 3.191024
41.990073 3.202763
41.990073 3.202763
42.203159 3.207708
40.405786 3.165991
39.927433 3.154888
39.927433 3.154888
39.927433 3.154888
40.435601 3.166683
40.435601 3.166683
40.435601 3.166683
40.435601 3.166683
40.435601 3.166683
40.440156 3.166789
40.440156 3.166789
40.440156 3.166789
40.778284 3.174637
40.778284 3.174637
40.778284 3.174637
40.778284 3.174637
40.778284 3.174637
40.769861 3.174441
41.362906 3.188206
40.012689 3.156867
40.012689 3.156867
39.957785 3.155593
39.959702 3.155637
39.959702 3.155637
41.721524 3.196529
41.199888 3.184422
40.920764 3.177944
