0.450000 0.000000
0.460000 0.000000
0.470000 0.000000
0.480000 0.000000
0.490000 0.000000
0.500000 0.000000
0.510000 0.000000
0.520000 0.000000
0.530000 0.000000
0.540000 0.000000
0.550000 0.000800
0.560000 0.004000
0.570000 0.031400
0.580000 0.135800
0.590000 0.409400
0.600000 0.742600
0.610000 0.934400
0.620000 0.990600
0.630000 0.999200
0.640000 1.000000
0.650000 1.000000
0.660000 1.000000
0.670000 1.000000
0.680000 1.000000
0.690000 1.000000
0.700000 1.000000
0.710000 1.000000
0.720000 1.000000
0.730000 1.000000
0.740000 1.000000
